"filename","sheetname","clusters","max_refs","avg_refs","min_refs","formulas","ratio"
"andy_zipper_000_1_1.pst.168.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,892,892.0000000000000000
"andy_zipper_000_1_1.pst.169.xls","Daily Deals Data",1,9953,9882.0223817567567568,483,9472,9472.0000000000000000
"andy_zipper_000_1_1.pst.169.xls","Deal Detail",4,41,14.0000000000000000,1,5544,1386.0000000000000000
"andy_zipper_000_1_1.pst.169.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,892,892.0000000000000000
"andy_zipper_000_1_1.pst.170.xls","Daily Deals Data",1,9953,9882.0223817567567568,483,9472,9472.0000000000000000
"andy_zipper_000_1_1.pst.170.xls","Deal Detail",4,41,14.0000000000000000,1,6600,1650.0000000000000000
"andy_zipper_000_1_1.pst.170.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,892,892.0000000000000000
"andy_zipper_000_1_1.pst.175.xls","Sheet1",2,165,83.8669849931787176,1,11728,5864.0000000000000000
"andy_zipper_000_1_1.pst.18.xls","Daily Deals Data",1,9953,9882.0223817567567568,483,9472,9472.0000000000000000
"andy_zipper_000_1_1.pst.18.xls","Deal Detail",4,41,14.0000000000000000,1,5752,1438.0000000000000000
"andy_zipper_000_1_1.pst.18.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,892,892.0000000000000000
"andy_zipper_000_1_1.pst.181.xls","Sheet1",2,18,8.7321428571428571,2,112,56.0000000000000000
"andy_zipper_000_1_1.pst.187.xls","45 vol payoff matrix",3,10,9.5862656072644722,1,3524,1174.6666666666666667
"andy_zipper_000_1_1.pst.187.xls","Sheet1",7,8,3.3288043478260870,1,736,105.1428571428571429
"andy_zipper_000_1_1.pst.187.xls","Sheet2",6,8,1.9316338354577057,1,1726,287.6666666666666667
"andy_zipper_000_1_1.pst.187.xls","Sheet3",5,8,1.9316338354577057,1,1726,345.2000000000000000
"andy_zipper_000_1_1.pst.187.xls","Sheet6",5,8,2.8443113772455090,1,334,66.8000000000000000
"andy_zipper_000_1_1.pst.187.xls","spread vs mar matrix",2,1,1.00000000000000000000,1,3440,1720.0000000000000000
"andy_zipper_000_1_1.pst.187.xls","summary",6,8,3.1465517241379310,1,232,38.6666666666666667
"andy_zipper_000_1_1.pst.190.xls","Consuming East",2,2,2.0000000000000000,2,840,420.0000000000000000
"andy_zipper_000_1_1.pst.190.xls","Consuming West",1,2,2.0000000000000000,2,840,840.0000000000000000
"andy_zipper_000_1_1.pst.190.xls","Producing",1,2,2.0000000000000000,2,840,840.0000000000000000
"andy_zipper_000_1_1.pst.190.xls","Total US",1,3,3.0000000000000000,3,1682,1682.0000000000000000
"andy_zipper_000_1_1.pst.20.xls","Daily Deals Data",1,9953,9882.0223817567567568,483,9472,9472.0000000000000000
"andy_zipper_000_1_1.pst.20.xls","Deal Detail",4,41,14.0000000000000000,1,6176,1544.0000000000000000
"andy_zipper_000_1_1.pst.20.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,892,892.0000000000000000
"andy_zipper_000_1_1.pst.21.xls","DD-EGL",7,9985,12.3875083948959033,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.21.xls","DD-ENA",6,9991,47.0242751180040459,1,2966,494.3333333333333333
"andy_zipper_000_1_1.pst.21.xls","DD-EPM",9,19985,11.9609597397315982,1,4918,546.4444444444444444
"andy_zipper_000_1_1.pst.21.xls","TRANSACTIONSUMMARYREPORT -1",9,19985,27.2251400560224090,1,119952,13328.000000000000
"andy_zipper_000_1_1.pst.23.xls","Daily Deals Data",1,9953,9882.0223817567567568,483,9472,9472.0000000000000000
"andy_zipper_000_1_1.pst.23.xls","Deal Detail",4,55,17.5000000000000000,1,7176,1794.0000000000000000
"andy_zipper_000_1_1.pst.23.xls","Exchange  Data",2,5,3.0000000000000000,1,136,68.0000000000000000
"andy_zipper_000_1_1.pst.23.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,892,892.0000000000000000
"andy_zipper_000_1_1.pst.243.xls","Sheet1",4,375,4.3489208633093525,1,1112,278.0000000000000000
"andy_zipper_000_1_1.pst.27.xls","Daily Deals Data",1,9953,9882.0223817567567568,483,9472,9472.0000000000000000
"andy_zipper_000_1_1.pst.27.xls","Deal Detail",4,55,17.5000000000000000,1,7616,1904.0000000000000000
"andy_zipper_000_1_1.pst.27.xls","Exchange  Data",2,5,3.0000000000000000,1,136,68.0000000000000000
"andy_zipper_000_1_1.pst.27.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,892,892.0000000000000000
"andy_zipper_000_1_1.pst.28.xls","DD-EGL",7,9985,12.3875083948959033,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.28.xls","DD-ENA",6,9991,47.0242751180040459,1,2966,494.3333333333333333
"andy_zipper_000_1_1.pst.28.xls","DD-EPM",9,19985,11.9609597397315982,1,4918,546.4444444444444444
"andy_zipper_000_1_1.pst.28.xls","TRANSACTIONSUMMARYREPORT -1",9,19985,27.2251400560224090,1,119952,13328.000000000000
"andy_zipper_000_1_1.pst.52.xls","DD-EGL",4,4,2.3324432576769025,1,2996,749.0000000000000000
"andy_zipper_000_1_1.pst.52.xls","DD-ENA",4,9,3.9979973297730307,1,2996,749.0000000000000000
"andy_zipper_000_1_1.pst.52.xls","DD-EPM",7,4,2.4994991652754591,1,5990,855.7142857142857143
"andy_zipper_000_1_1.pst.53.xls","DD-EGL",4,4,2.3324432576769025,1,2996,749.0000000000000000
"andy_zipper_000_1_1.pst.53.xls","DD-ENA",4,9,3.9979973297730307,1,2996,749.0000000000000000
"andy_zipper_000_1_1.pst.53.xls","DD-EPM",7,4,2.4994991652754591,1,5990,855.7142857142857143
"andy_zipper_000_1_1.pst.54.xls","DD-EGL",6,9989,12.3180000000000000,1,3000,500.0000000000000000
"andy_zipper_000_1_1.pst.54.xls","DD-ENA",6,9989,23.9380825565912117,1,3004,500.6666666666666667
"andy_zipper_000_1_1.pst.54.xls","DD-EPM",9,9989,7.4971638304971638,1,5994,666.0000000000000000
"andy_zipper_000_1_1.pst.58.xls","DD-EGL",6,9989,12.3180000000000000,1,3000,500.0000000000000000
"andy_zipper_000_1_1.pst.58.xls","DD-ENA",6,9989,23.9380825565912117,1,3004,500.6666666666666667
"andy_zipper_000_1_1.pst.58.xls","DD-EPM",9,9989,7.4971638304971638,1,5994,666.0000000000000000
"andy_zipper_000_1_1.pst.59.xls","DD-EGL",6,9989,12.3180000000000000,1,3000,500.0000000000000000
"andy_zipper_000_1_1.pst.59.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.59.xls","DD-EPM",9,9989,7.4971638304971638,1,5994,666.0000000000000000
"andy_zipper_000_1_1.pst.62.xls","DD-EGL",6,9989,12.3180000000000000,1,3000,500.0000000000000000
"andy_zipper_000_1_1.pst.62.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.62.xls","DD-EPM",9,9989,7.4971638304971638,1,5994,666.0000000000000000
"andy_zipper_000_1_1.pst.63.xls","DD-EGL",6,9985,12.3540829986613119,1,2988,498.0000000000000000
"andy_zipper_000_1_1.pst.63.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.63.xls","DD-EPM",9,9979,7.5426356589147287,1,5934,659.3333333333333333
"andy_zipper_000_1_1.pst.64.xls","DD-EGL",6,9987,12.3360053440213761,1,2994,499.0000000000000000
"andy_zipper_000_1_1.pst.64.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.64.xls","DD-EPM",9,9989,7.4971638304971638,1,5994,666.0000000000000000
"andy_zipper_000_1_1.pst.65.xls","DD-EGL",7,9985,12.3471571906354515,1,2990,427.1428571428571429
"andy_zipper_000_1_1.pst.65.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.65.xls","DD-EPM",9,9977,7.5518405943937859,1,5922,658.0000000000000000
"andy_zipper_000_1_1.pst.66.xls","DD-EGL",7,9985,12.3464882943143813,1,2990,427.1428571428571429
"andy_zipper_000_1_1.pst.66.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.66.xls","DD-EPM",9,9977,7.5518405943937859,1,5922,658.0000000000000000
"andy_zipper_000_1_1.pst.67.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.67.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.67.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.68.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.68.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.68.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.69.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.69.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.69.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.70.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.70.xls","DD-ENA",6,9989,33.8683510638297872,1,3008,501.3333333333333333
"andy_zipper_000_1_1.pst.70.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.71.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.71.xls","DD-ENA",6,9985,33.9759679572763685,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.71.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.72.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.72.xls","DD-ENA",6,9985,33.9759679572763685,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.72.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.73.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.73.xls","DD-ENA",6,9985,33.9759679572763685,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.73.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.74.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.74.xls","DD-ENA",6,9985,33.9759679572763685,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.74.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.75.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.75.xls","DD-ENA",6,9985,33.9759679572763685,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.75.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.76.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.76.xls","DD-ENA",6,9985,36.6301735647530040,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.76.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.77.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.77.xls","DD-ENA",6,9985,36.6301735647530040,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.77.xls","DD-EPM",9,9973,7.5703628348592743,1,5898,655.3333333333333333
"andy_zipper_000_1_1.pst.78.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.78.xls","DD-ENA",6,9985,36.6301735647530040,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.78.xls","DD-EPM",8,9973,7.8387746876259573,1,4962,620.2500000000000000
"andy_zipper_000_1_1.pst.79.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.79.xls","DD-ENA",6,9985,36.6301735647530040,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.79.xls","DD-EPM",8,9973,7.8387746876259573,1,4962,620.2500000000000000
"andy_zipper_000_1_1.pst.80.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.80.xls","DD-ENA",6,9985,36.6301735647530040,1,2996,499.3333333333333333
"andy_zipper_000_1_1.pst.80.xls","DD-EPM",8,9973,7.8387746876259573,1,4962,620.2500000000000000
"andy_zipper_000_1_1.pst.81.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.81.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.81.xls","DD-EPM",9,9967,7.8750000000000000,1,4928,547.5555555555555556
"andy_zipper_000_1_1.pst.82.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.82.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.82.xls","DD-EPM",9,9967,7.8750000000000000,1,4928,547.5555555555555556
"andy_zipper_000_1_1.pst.82.xls","Sheet1",4,1238,259.6138613861386139,2,202,50.5000000000000000
"andy_zipper_000_1_1.pst.83.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.83.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.83.xls","DD-EPM",9,9967,7.8750000000000000,1,4928,547.5555555555555556
"andy_zipper_000_1_1.pst.83.xls","TRANSACTIONSUMMARYREPORT -1",10,19987,28.2817972872357645,1,61782,6178.2000000000000000
"andy_zipper_000_1_1.pst.84.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.84.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.84.xls","DD-EPM",9,9967,7.8750000000000000,1,4928,547.5555555555555556
"andy_zipper_000_1_1.pst.84.xls","TRANSACTIONSUMMARYREPORT -1",9,19985,27.2251400560224090,1,119952,13328.000000000000
"andy_zipper_000_1_1.pst.85.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.85.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.85.xls","DD-EPM",9,9967,7.8750000000000000,1,4928,547.5555555555555556
"andy_zipper_000_1_1.pst.85.xls","TRANSACTIONSUMMARYREPORT -1",9,19985,27.2251400560224090,1,119952,13328.000000000000
"andy_zipper_000_1_1.pst.87.xls","DD-EGL",7,9981,12.3828072531900604,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.87.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.87.xls","DD-EPM",9,9967,7.8750000000000000,1,4928,547.5555555555555556
"andy_zipper_000_1_1.pst.87.xls","TRANSACTIONSUMMARYREPORT -1",9,19985,27.2251400560224090,1,119952,13328.000000000000
"andy_zipper_000_1_1.pst.88.xls","DD-EGL",7,9985,12.3875083948959033,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.88.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.88.xls","DD-EPM",9,9965,7.8861325742171614,1,4918,546.4444444444444444
"andy_zipper_000_1_1.pst.88.xls","TRANSACTIONSUMMARYREPORT -1",9,19985,27.2251400560224090,1,119952,13328.000000000000
"andy_zipper_000_1_1.pst.89.xls","Deal Detail",4,36,12.7500000000000000,1,3624,906.0000000000000000
"andy_zipper_000_1_1.pst.89.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,240,240.0000000000000000
"andy_zipper_000_1_1.pst.92.xls","DD-EGL",7,9985,12.3875083948959033,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.92.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.92.xls","DD-EPM",9,9965,7.8861325742171614,1,4918,546.4444444444444444
"andy_zipper_000_1_1.pst.92.xls","TRANSACTIONSUMMARYREPORT -1",9,19985,27.2251400560224090,1,119952,13328.000000000000
"andy_zipper_000_1_1.pst.94.xls","Deal Detail",4,36,12.7500000000000000,1,3856,964.0000000000000000
"andy_zipper_000_1_1.pst.94.xls","Failed Transaction Detail",1,1,1.00000000000000000000,1,892,892.0000000000000000
"andy_zipper_000_1_1.pst.97.xls","DD-EGL",7,9985,12.3875083948959033,1,2978,425.4285714285714286
"andy_zipper_000_1_1.pst.97.xls","DD-ENA",6,9977,36.8479138627187079,1,2972,495.3333333333333333
"andy_zipper_000_1_1.pst.97.xls","DD-EPM",9,9965,7.8861325742171614,1,4918,546.4444444444444444
"andy_zipper_000_1_1.pst.97.xls","TRANSACTIONSUMMARYREPORT -1",9,19985,27.2251400560224090,1,119952,13328.000000000000
"andy_zipper_001_1_1.pst.346.xls","Asian Stip Example",7,69,34.8717948717948718,1,156,22.2857142857142857
"andy_zipper_001_1_1.pst.346.xls","Cinergy Cal '02 Example",7,69,34.8717948717948718,1,156,22.2857142857142857
"andy_zipper_001_1_1.pst.401.xls","AEP",2,3,2.5000000000000000,2,264,132.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","Aquila",2,3,2.5000000000000000,2,288,144.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","Duke",2,3,2.5000000000000000,2,288,144.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","Dynegy",2,3,2.4503816793893130,2,262,131.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","ElPaso",2,3,2.4503816793893130,2,262,131.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","Entergy Koch",2,3,2.5000000000000000,2,288,144.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","Mirant",2,3,2.5000000000000000,2,288,144.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","Reliant",2,3,2.4375000000000000,2,192,96.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","Sempra",2,3,2.5000000000000000,2,288,144.0000000000000000
"andy_zipper_001_1_1.pst.401.xls","Williams",2,3,2.4545454545454545,2,264,132.0000000000000000
"barry_tycholiz_000_1_1.pst.13.xls","Retention Payment Scenerio",3,19,2.7619047619047619,1,294,98.0000000000000000
"barry_tycholiz_000_1_1.pst.14.xls","Denver office",3,12,7.0468750000000000,0,128,42.6666666666666667
"barry_tycholiz_000_1_1.pst.16.xls","Denver office",3,11,6.7031250000000000,0,128,42.6666666666666667
"barry_tycholiz_000_1_1.pst.30.xls","Sheet1",1,2,2.0000000000000000,2,140,140.0000000000000000
"barry_tycholiz_000_1_1.pst.33.xls","2001 Headcount",6,7,3.4489795918367347,2,196,32.6666666666666667
"barry_tycholiz_000_1_1.pst.33.xls","Assumptions",14,20,2.5404530744336570,0,618,44.1428571428571429
"barry_tycholiz_000_1_1.pst.33.xls","Cap HC Template",5,12,4.6956521739130435,0,184,36.8000000000000000
"barry_tycholiz_000_1_1.pst.33.xls","Cost rates",3,13,2.2166666666666667,1,240,80.0000000000000000
"barry_tycholiz_000_1_1.pst.33.xls","Detail Breakdown",8,13,2.5759493670886076,0,316,39.5000000000000000
"barry_tycholiz_000_1_1.pst.33.xls","ExpComp",5,5,2.0576923076923077,0,104,20.8000000000000000
"barry_tycholiz_000_1_1.pst.33.xls","HC Load",6,11,6.7241379310344828,0,348,58.0000000000000000
"barry_tycholiz_000_1_1.pst.33.xls","Income Statement",5,14,2.3703703703703704,0,108,21.6000000000000000
"barry_tycholiz_000_1_1.pst.34.xls","2001 Headcount",6,7,3.4489795918367347,2,196,32.6666666666666667
"barry_tycholiz_000_1_1.pst.34.xls","Assumptions",13,19,2.5193548387096774,0,620,47.6923076923076923
"barry_tycholiz_000_1_1.pst.34.xls","Cap HC Template",5,12,4.6956521739130435,0,184,36.8000000000000000
"barry_tycholiz_000_1_1.pst.34.xls","Cost rates",3,13,2.2166666666666667,1,240,80.0000000000000000
"barry_tycholiz_000_1_1.pst.34.xls","Detail Breakdown",9,13,2.6038961038961039,0,308,34.2222222222222222
"barry_tycholiz_000_1_1.pst.34.xls","HC Load",6,11,6.7241379310344828,0,348,58.0000000000000000
"barry_tycholiz_000_1_1.pst.34.xls","Income Statement",6,14,2.2881355932203390,0,118,19.6666666666666667
"barry_tycholiz_000_1_1.pst.34.xls","Income Statement (2)",5,14,2.2456140350877193,0,114,22.8000000000000000
"barry_tycholiz_000_1_1.pst.35.xls","Detail Breakdown",4,13,3.2077922077922078,1,154,38.5000000000000000
"barry_tycholiz_000_1_1.pst.35.xls","Income Statement",8,14,2.0677966101694915,0,118,14.7500000000000000
"barry_tycholiz_000_1_1.pst.42.xls","summary",4,29,6.2280701754385965,0,114,28.5000000000000000
"barry_tycholiz_000_1_1.pst.43.xls","Plan Comp",12,29,3.1821730644111906,0,3074,256.1666666666666667
"barry_tycholiz_000_1_1.pst.43.xls","Year Over Year",15,29,4.5064194008559201,0,2804,186.9333333333333333
"barry_tycholiz_000_1_1.pst.44.xls","Plan Comp",9,19,2.9741847826086957,0,1472,163.5555555555555556
"barry_tycholiz_000_1_1.pst.44.xls","Year Over Year",12,19,4.5240274599542334,0,874,72.8333333333333333
"barry_tycholiz_000_1_1.pst.45.xls","Year Over Year",7,18,3.9120000000000000,0,250,35.7142857142857143
"barry_tycholiz_000_1_1.pst.66.xls","Sheet2",7,28,6.1071428571428571,0,112,16.0000000000000000
"barry_tycholiz_000_1_1.pst.68.xls","daily",17,100,2.6733738886289190,0,4274,251.4117647058823529
"barry_tycholiz_000_1_1.pst.68.xls","ex4",5,6,2.2222222222222222,1,198,39.6000000000000000
"barry_tycholiz_000_1_1.pst.68.xls","ex8",11,95,2.0213980028530670,1,2804,254.9090909090909091
"barry_tycholiz_000_1_1.pst.68.xls","ex9",11,90,2.2464183381088825,0,2094,190.3636363636363636
"barry_tycholiz_000_1_1.pst.68.xls","filings",30,104,3.1254901960784314,0,3570,119.0000000000000000
"barry_tycholiz_000_1_1.pst.68.xls","regr",13,186,5.9098101265822785,1,1264,97.2307692307692308
"barry_tycholiz_000_1_1.pst.70.xls","Orig Sched",7,146,2.8721311475409836,0,610,87.1428571428571429
"barry_tycholiz_000_1_1.pst.71.xls","Orig Sched",7,51,2.7454545454545455,0,220,31.4285714285714286
"barry_tycholiz_000_1_1.pst.72.xls","Orig Sched",6,51,2.7962962962962963,0,216,36.0000000000000000
"barry_tycholiz_000_1_1.pst.77.xls","Sheet1",9,18,2.7436708860759494,1,632,70.2222222222222222
